facility,lot,operation,test_end_date,tester_id,program_name,prodgroup3,visual_id,tray_or_carrier_id,ws_loss_code,carrier_x,carrier_y,lane_number,subplaneanglex,subplaneangley
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102234,13,,6,0,1,-91.3856,-47.0044
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102235,17,,0,0,1,33.0512,123.898
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102236,17,,0,2,1,41.0491,5.24679
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102237,22,,0,0,2,19.0343,-146.445
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102238,17,,2,2,1,65.2437,48.2392
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102239,17,,3,2,1,95.5925,55.2208
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102240,13,,4,1,1,57.1788,-83.2541
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102241,17,,2,0,1,55.2504,40.2288
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102242,13,,0,1,1,94.93,-66.4779
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102243,13,,5,1,1,-259.638,-44.2371
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102244,13,,1,1,1,92.8914,-71.8369
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102245,13,,3,1,1,167.759,-53.9007
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102246,13,,2,1,1,-41.5252,-40.597
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102247,13,,6,2,1,-77.3423,148.566
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102248,40,,6,2,1,39.733,29.4071
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102249,12,,6,2,1,-67.3923,197.551
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102250,40,,5,2,1,-77.0474,98.6055
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102251,12,,3,2,1,84.7666,110.466
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102252,12,,1,1,1,-28.4234,-27.7095
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102253,40,,6,0,1,1.82004,-4.72627
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102254,12,,5,0,1,-50.6159,-268.691
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102255,12,,2,1,1,-131.216,-6.08566
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102256,12,,4,0,1,-3.99787,-172.288
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102257,12,,1,2,1,-36.9128,188.699
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102258,7,,5,1,2,-268.454,57.1866
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102259,12,,2,2,1,-58.8867,59.7504
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102260,12,,3,0,1,46.113,-182.865
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102261,7,,4,1,2,17.7877,37.1899
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102262,12,,2,0,1,-61.5393,-115.573
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102263,12,,5,2,1,-95.7234,279.645
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102264,7,,6,1,2,-200.386,43.7701
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102265,12,,0,1,1,-2.4163,-24.6631
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102266,12,,4,2,1,-78.9719,190.374
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102267,7,,3,1,2,107.799,130.317
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102268,12,,6,0,1,-73.4514,-72.5113
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102269,39,,1,2,2,-68.0026,112.014
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102270,30,,5,0,1,-82.4879,-194.641
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102271,39,,1,0,2,-49.7535,-52.9567
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102272,39,,0,2,2,99.0082,123.97
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102273,30,,4,2,1,-78.4183,121.596
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102274,39,,0,0,2,111.986,-93.631
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102275,39,,3,2,2,83.7854,181.83
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102276,30,,4,0,1,4.1219,-80.0625
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102277,39,,2,2,2,-87.0091,121.938
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102278,30,,2,2,1,-42.3686,63.1425
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102279,30,,3,2,1,-52.0422,77.0866
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102280,39,,2,0,2,-39.328,-24.5383
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102281,30,,3,0,1,-91.3451,-49.2216
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102282,30,,5,2,1,-103.266,250.911
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102283,30,,2,0,1,-72.4199,87.383
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102284,30,,0,2,1,71.1256,253.223
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102285,30,,6,2,1,17.076,187.699
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102286,30,,1,2,1,5.40541,134.62
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102287,30,,1,0,1,-15.0648,-69.7705
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102288,30,,6,0,1,-68.7902,-48.4713
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102289,30,,0,0,1,80.5167,-17.7798
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102290,14,,2,2,2,-15.9601,90.8882
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102291,14,,5,1,2,-325.401,-20.7714
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102292,14,,2,0,2,-7.11308,-222.713
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102293,14,,3,0,2,10.0166,-287.783
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102294,14,,4,1,2,-73.8529,-52.1457
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102295,14,,1,2,2,2.83781,159.283
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102296,14,,0,2,2,47.7255,117.876
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102297,14,,6,1,2,-256.359,19.1966
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102298,14,,0,0,2,52.9928,-133.79
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102299,14,,1,0,2,.0389983,-264.207
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102300,14,,3,1,2,83.9408,-.835945
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102301,14,,5,0,2,-92.6443,-286.7
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102302,14,,4,2,2,-133.7,195.059
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102303,14,,1,1,2,36.9114,-74.6955
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102304,14,,4,0,2,-56.9492,-159.968
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102305,14,,3,2,2,-46.2532,194.118
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102306,14,,0,1,2,172.263,-73.6815
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102307,14,,5,2,2,-238.074,261.296
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102308,14,,6,2,2,-98.0632,229.122
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102309,14,,2,1,2,-78.3575,-87.4783
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102310,14,,6,0,2,-116.917,3.52557
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102311,36,,4,2,2,-93.3296,234.607
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102312,34,,1,0,2,-25.8203,-199.138
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102313,36,,5,0,2,-10.326,-171.004
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102314,36,,3,2,2,-24.9129,96.9714
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102315,34,,1,2,2,43.0824,136.556
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102316,36,,4,0,2,-40.4496,-86.5046
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102317,36,,6,2,2,-63.7863,261.244
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102318,34,,0,0,2,100.257,-93.8535
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102319,36,,5,2,2,-146.269,215.751
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102320,36,,5,1,2,-64.2929,81.625
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102321,34,,0,2,2,94.2871,101.543
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102322,36,,6,0,2,-91.2091,-47.2119
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102323,36,,6,1,2,-234.226,73.0889
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102324,34,,2,2,2,-32.2652,60.5273
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102325,36,,4,1,2,120.696,20.8215
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102326,36,,1,1,2,10.2892,-23.3186
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102327,34,,3,2,2,19.0949,106.427
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102328,36,,3,1,2,105.319,60.5798
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102329,36,,2,1,2,-23.4064,-9.45122
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102330,34,,2,0,2,-3.00538,-112.787
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102331,36,,0,1,2,119.379,-38.1776
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102332,10,,0,2,2,87.7732,169.417
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102333,36,,2,2,2,9.03538,161.084
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102334,10,,0,0,2,124.576,-160.623
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102335,10,,1,0,2,-32.7517,-135.874
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102336,36,,2,0,2,-37.7427,-71.9763
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102337,24,,5,1,2,-212.071,42.5838
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102338,24,,3,1,2,44.3518,105.342
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102339,36,,3,0,2,-90.2396,-106.611
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102340,24,,4,1,2,85.9467,72.5905
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102341,24,,6,1,2,-297.531,63.4696
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102342,36,,1,2,2,-45.8056,219.278
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102343,10,,3,0,2,-20.1468,-215.373
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102344,10,,2,2,2,-25.2545,-71.7743
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102345,36,,0,2,2,99.5531,190.107
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102346,10,,2,0,2,-36.2996,-97.4222
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102347,10,,1,2,2,-9.02498,219.026
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102348,36,,0,0,2,140.76,-172.433
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102349,10,,3,2,2,-1.22303,26.8919
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102350,10,,4,2,2,-22.7351,91.8825
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102351,36,,1,0,2,-33.8953,-222.447
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102352,10,,4,0,2,42.8617,-31.5294
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102374,41,,6,1,1,-356.838,33.8069
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102375,51,,6,2,1,55.6038,211.748
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102376,41,,4,1,1,70.7339,-68.4007
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102377,51,,3,2,1,165.353,112.648
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102378,51,,1,1,1,-108.122,-120.504
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102379,41,,5,1,1,-341.223,.510683
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102380,51,,5,0,1,55.8389,-188.998
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102381,51,,2,1,1,33.6642,-78.7811
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102382,51,,4,0,1,45.8283,-126.493
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102383,51,,1,2,1,-58.8209,114.026
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102384,3,,2,2,2,-66.914,-.714527
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102385,51,,2,2,1,-57.5725,4.63639
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102386,51,,3,0,1,80.888,-119.796
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102387,3,,2,0,2,-10.8056,-139.818
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102388,51,,2,0,1,-45.971,-2.90049
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102389,51,,5,2,1,10.5996,155.493
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102390,3,,3,0,2,17.824,-153.681
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102391,51,,0,1,1,41.7237,-46.4702
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102392,51,,4,2,1,6.20513,143.267
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102393,3,,1,2,2,-27.3424,133.269
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102394,51,,6,0,1,21.9952,-97.7457
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102395,51,,0,2,1,-93.7073,151.771
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102396,41,,5,2,1,-65.4575,350.673
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102397,53,,6,1,1,-241.961,38.7427
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102398,47,,2,1,1,-179.204,-49.6475
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102399,41,,3,0,1,176.062,-190.633
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102400,51,,1,0,1,-115.918,-106.759
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102401,46,,0,2,1,89.5937,122.063
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102402,41,,4,0,1,-6.19608,-148.56
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102403,47,,3,1,1,178.699,-53.5192
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102404,46,,3,2,1,18.4322,105.987
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102405,41,,3,1,1,-10.6251,-50.5975
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102406,46,,1,0,1,-24.2781,-116.413
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102407,41,,6,2,1,-141.102,341.399
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102408,41,,2,1,1,-34.3162,-17.7046
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102409,46,,0,0,1,79.6466,32.4914
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102410,41,,6,0,1,-97.3706,-199.192
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102411,41,,1,1,1,-6.15273,-46.6726
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102412,46,,2,2,1,6.17894,79.025
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102413,41,,4,2,1,-31.7522,153.12
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102414,41,,0,1,1,195.491,-57.9442
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102415,41,,5,0,1,35.1394,-334.798
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102416,5,,6,2,2,-137.54,207.635
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102417,53,,5,2,1,-101.344,163.684
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102418,5,,6,1,2,-285.548,41.6773
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102419,5,,6,0,2,-308.904,-15.8539
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102420,53,,5,0,1,-29.0243,-183.598
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102421,5,,3,1,2,53.2881,57.1345
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102422,5,,4,0,2,-55.8203,-24.5448
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102423,53,,6,0,1,-75.6479,-52.9745
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102424,5,,4,1,2,61.5358,10.0725
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102425,5,,4,2,2,-43.5467,256.883
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102426,51,,0,0,1,-25.5268,-132.532
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102427,5,,3,2,2,96.1317,113.162
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102428,5,,2,2,2,46.2966,87.1768
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102429,53,,4,1,1,-.753885,1.56926
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102430,5,,3,0,2,129.112,-125.458
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102431,53,,0,1,1,-105.36,53.2114
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102432,53,,5,1,1,-267.119,-3.09933
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102433,53,,1,1,1,78.6679,8.81492
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102434,53,,3,1,1,10.3839,-19.5592
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102435,53,,2,1,1,-39.7579,-37.4392
A15,7627F110,1960,2026-07-07 09:09:45,OIS00003,BROADWELLDENS_OIS1,HWL,765W4K5102436,53,,6,2,1,-125.84,91.4733
