environment_name,module_name,pcg,site_name,entity,recipe_version,pcg_1,parameter_name,parameter_value,entity_1,link,operation,site,pcg_op
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00017,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00017,A90_TCB205,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00018,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00018,A90_TCB205,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00019,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00019,A90_TCB205,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00020,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00020,A90_TCB205,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00021,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00021,A90_TCB206,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00022,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00022,A90_TCB206,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00023,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00023,A90_TCB206,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00024,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00024,A90_TCB206,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00029,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00029,A90_TCB208,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00030,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00030,A90_TCB208,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00031,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00031,A90_TCB208,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00032,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00032,A90_TCB208,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00033,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00033,A90_TCB209,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00034,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00034,A90_TCB209,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00035,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00035,A90_TCB209,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00036,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00036,A90_TCB209,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00045,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00045,A90_TCB220,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00046,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00046,A90_TCB220,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00047,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00047,A90_TCB220,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00048,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00048,A90_TCB220,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00069,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00069,A90_TCB219,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00070,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00070,A90_TCB219,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00071,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00071,A90_TCB219,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00072,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00072,A90_TCB219,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00081,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00081,A90_TCB215,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00082,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00082,A90_TCB215,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00114,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00114,A90_TCB218,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00115,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00115,A90_TCB218,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00116,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00116,A90_TCB218,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00117,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00117,A90_TCB218,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00118,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00118,A90_TCB217,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00119,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00119,A90_TCB217,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00120,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00120,A90_TCB217,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00121,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00121,A90_TCB217,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00122,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00122,A90_TCB216,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00123,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00123,A90_TCB216,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00124,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00124,A90_TCB216,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 BGA NON-SOD,SAIGON,A90_AFB00125,42,ARL S816 BGA NON-SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00125,A90_TCB216,1204,A90,ARL S816 BGA NON-SOD_1204
PROD CPU,TCB,ARL S816 LGA,"PENANG;CHANDLER, ARIZONA;",A01_AFB81601,25,ARL S816 LGA,POST_LOT_TEST_PLAN,76_ARLS816_TCB_DCP,A01_AFB81601,A01_TCB816,1204,A01,ARL S816 LGA_1204
PROD CPU,TCB,ARL S816 LGA,"PENANG;CHANDLER, ARIZONA;",A01_AFB81602,25,ARL S816 LGA,POST_LOT_TEST_PLAN,76_ARLS816_TCB_DCP,A01_AFB81602,A01_TCB816,1204,A01,ARL S816 LGA_1204
PROD CPU,TCB,ARL S816 LGA,"PENANG;CHANDLER, ARIZONA;",A01_AFB81603,25,ARL S816 LGA,POST_LOT_TEST_PLAN,76_ARLS816_TCB_DCP,A01_AFB81603,A01_TCB816,1204,A01,ARL S816 LGA_1204
PROD CPU,TCB,ARL S816 LGA,"PENANG;CHANDLER, ARIZONA;",A01_AFB81604,25,ARL S816 LGA,POST_LOT_TEST_PLAN,76_ARLS816_TCB_DCP,A01_AFB81604,A01_TCB816,1204,A01,ARL S816 LGA_1204
PROD CPU,TCB,ARL S816 LGA,"PENANG;CHANDLER, ARIZONA;",A01_AFB81701,25,ARL S816 LGA,POST_LOT_TEST_PLAN,76_ARLS816_TCB_DCP,A01_AFB81701,A01_TCB817,1204,A01,ARL S816 LGA_1204
PROD CPU,TCB,ARL S816 LGA,"PENANG;CHANDLER, ARIZONA;",A01_AFB81702,25,ARL S816 LGA,POST_LOT_TEST_PLAN,76_ARLS816_TCB_DCP,A01_AFB81702,A01_TCB817,1204,A01,ARL S816 LGA_1204
PROD CPU,TCB,ARL S816 LGA,"PENANG;CHANDLER, ARIZONA;",A01_AFB81703,25,ARL S816 LGA,POST_LOT_TEST_PLAN,76_ARLS816_TCB_DCP,A01_AFB81703,A01_TCB817,1204,A01,ARL S816 LGA_1204
PROD CPU,TCB,ARL S816 LGA,"PENANG;CHANDLER, ARIZONA;",A01_AFB81704,25,ARL S816 LGA,POST_LOT_TEST_PLAN,76_ARLS816_TCB_DCP,A01_AFB81704,A01_TCB817,1204,A01,ARL S816 LGA_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70021,90,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70021,A48_TCB706,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70022,90,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70022,A48_TCB706,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70023,90,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70023,A48_TCB706,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70024,90,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70024,A48_TCB706,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70025,89,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70025,A48_TCB707,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70026,89,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70026,A48_TCB707,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70027,89,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70027,A48_TCB707,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70028,89,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70028,A48_TCB707,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70037,89,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70037,A48_TCB714,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70038,89,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70038,A48_TCB714,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70039,89,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70039,A48_TCB714,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,CHENGDU6,A48_ACB70040,89,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A48_ACB70040,A48_TCB714,1204,A48,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00009,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00009,A90_TCB203,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00010,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00010,A90_TCB203,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00011,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00011,A90_TCB203,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00012,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00012,A90_TCB203,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00013,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00013,A90_TCB204,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00014,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00014,A90_TCB204,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00015,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00015,A90_TCB204,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00016,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00016,A90_TCB204,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00021,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00021,A90_TCB206,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00022,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00022,A90_TCB206,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00023,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00023,A90_TCB206,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00024,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00024,A90_TCB206,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00025,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00025,A90_TCB207,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00026,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00026,A90_TCB207,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00027,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00027,A90_TCB207,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00028,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00028,A90_TCB207,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00029,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00029,A90_TCB208,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00030,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00030,A90_TCB208,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00031,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00031,A90_TCB208,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00032,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00032,A90_TCB208,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00033,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00033,A90_TCB209,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00034,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00034,A90_TCB209,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00035,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00035,A90_TCB209,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00036,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00036,A90_TCB209,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00045,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00045,A90_TCB220,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00046,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00046,A90_TCB220,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00047,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00047,A90_TCB220,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00048,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00048,A90_TCB220,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00069,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00069,A90_TCB219,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00070,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00070,A90_TCB219,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00071,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00071,A90_TCB219,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00072,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00072,A90_TCB219,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00081,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00081,A90_TCB215,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00082,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00082,A90_TCB215,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00093,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00093,A90_TCB213,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00094,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00094,A90_TCB213,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00095,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00095,A90_TCB213,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00096,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00096,A90_TCB213,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00114,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00114,A90_TCB218,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00115,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00115,A90_TCB218,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00116,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00116,A90_TCB218,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00117,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00117,A90_TCB218,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00118,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00118,A90_TCB217,1204,A90,ARL S816 LGA NON SOD_1204
PROD CPU,TCB,ARL S816 LGA NON SOD,SAIGON,A90_AFB00119,83,ARL S816 LGA NON SOD,POST_LOT_TEST_PLAN,76_ARLS816_HFB_TCB_DCP,A90_AFB00119,A90_TCB217,1204,A90,ARL S816 LGA NON SOD_1204
