LOT,DUMMY,prodgroup3,DLA_operation,lot_1,Current_operation,movedin,Lot_MVIN_CURE,movein_date,entity,facility,visual_id,bond_station,carrier_x,carrier_y,onrework,onhold,route,quantity,sub_plane_x,sub_plane_y,lower_x_limit,upper_x_limit,lower_y_limit,upper_y_limit,entity_bs_x_y
DUMMY,DUMMY,,,,,,,,,,,,,,,,,,,,,,,,
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601191,3,0,0,N,N,IXP-APO01,255,-302.516,-336.851,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601195,3,0,0,N,N,IXP-APO01,255,-349.449,-305.009,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601207,3,0,0,N,N,IXP-APO01,255,-464.378,-299.044,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600228,3,1,0,N,N,IXP-APO01,255,5.7512,-349.713,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600704,3,1,0,N,N,IXP-APO01,255,-5.92161,-360.699,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600712,3,1,0,N,N,IXP-APO01,255,-17.286,-331.85,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600724,3,1,0,N,N,IXP-APO01,255,-0.474502,-304.025,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601005,3,1,0,N,N,IXP-APO01,255,42.1325,-320.085,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601009,3,1,0,N,N,IXP-APO01,255,47.4987,-334.451,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601028,3,1,0,N,N,IXP-APO01,255,62.9987,-329.254,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601042,3,1,0,N,N,IXP-APO01,255,34.4354,-327.82,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601066,3,1,0,N,N,IXP-APO01,255,55.92,-295.8,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601070,3,1,0,N,N,IXP-APO01,255,26.139,-345.73,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601152,3,1,0,N,N,IXP-APO01,255,-7.7759,-296.0,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601157,3,1,0,N,N,IXP-APO01,255,15.7636,-325.609,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601168,3,1,0,N,N,IXP-APO01,255,-0.397126,-320.255,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601172,3,1,0,N,N,IXP-APO01,255,31.7202,-323.765,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601180,3,1,0,N,N,IXP-APO01,255,30.1515,-318.958,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601192,3,1,0,N,N,IXP-APO01,255,6.43118,-299.369,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601196,3,1,0,N,N,IXP-APO01,255,33.5031,-331.307,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601208,3,1,0,N,N,IXP-APO01,255,9.52762,-339.534,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600209,3,2,0,N,N,IXP-APO01,255,5.22685,-336.27,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600225,3,2,0,N,N,IXP-APO01,255,6.4204,-323.072,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600705,3,2,0,N,N,IXP-APO01,255,16.8424,-288.233,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600713,3,2,0,N,N,IXP-APO01,255,9.28205,-265.839,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600725,3,2,0,N,N,IXP-APO01,255,45.5955,-311.483,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601002,3,2,0,N,N,IXP-APO01,255,12.1731,-350.874,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601006,3,2,0,N,N,IXP-APO01,255,-10.4613,-335.587,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601031,3,2,0,N,N,IXP-APO01,255,9.66777,-319.7,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601043,3,2,0,N,N,IXP-APO01,255,22.091,-326.988,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601067,3,2,0,N,N,IXP-APO01,255,-66.8598,-325.134,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601071,3,2,0,N,N,IXP-APO01,255,55.8857,-344.681,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601149,3,2,0,N,N,IXP-APO01,255,2.50738,-306.561,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601158,3,2,0,N,N,IXP-APO01,255,28.8662,-320.413,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601165,3,2,0,N,N,IXP-APO01,255,7.3689,-319.755,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601169,3,2,0,N,N,IXP-APO01,255,-36.4653,-338.359,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601177,3,2,0,N,N,IXP-APO01,255,21.9774,-276.421,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601189,3,2,0,N,N,IXP-APO01,255,15.8853,-322.338,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601193,3,2,0,N,N,IXP-APO01,255,18.7011,-349.688,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601205,3,2,0,N,N,IXP-APO01,255,41.2509,-337.929,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600210,3,3,0,N,N,IXP-APO01,255,421.774,-273.685,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600226,3,3,0,N,N,IXP-APO01,255,333.821,-279.339,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600675,3,3,0,N,N,IXP-APO01,255,245.493,-277.001,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600702,3,3,0,N,N,IXP-APO01,255,4.75234,-253.195,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600710,3,3,0,N,N,IXP-APO01,255,1.09162,-264.584,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600722,3,3,0,N,N,IXP-APO01,255,361.381,-267.437,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601003,3,3,0,N,N,IXP-APO01,255,229.099,-312.1,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601007,3,3,0,N,N,IXP-APO01,255,265.119,-301.816,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601033,3,3,0,N,N,IXP-APO01,255,189.758,-297.862,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601040,3,3,0,N,N,IXP-APO01,255,303.005,-278.782,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601064,3,3,0,N,N,IXP-APO01,255,89.7216,-280.963,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601068,3,3,0,N,N,IXP-APO01,255,351.799,-299.124,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601150,3,3,0,N,N,IXP-APO01,255,85.3299,-256.031,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601166,3,3,0,N,N,IXP-APO01,255,381.573,-292.184,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601170,3,3,0,N,N,IXP-APO01,255,95.4447,-271.747,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601178,3,3,0,N,N,IXP-APO01,255,406.186,-255.136,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601190,3,3,0,N,N,IXP-APO01,255,259.415,-282.964,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601194,3,3,0,N,N,IXP-APO01,255,393.129,-281.258,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601206,3,3,0,N,N,IXP-APO01,255,267.618,-292.326,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600586,1,0,0,N,N,IXP-APO01,193,57.3161,-300.633,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600590,1,0,0,N,N,IXP-APO01,193,-276.396,-316.839,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600592,1,0,0,N,N,IXP-APO01,193,-20.4846,-317.805,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600981,1,0,0,N,N,IXP-APO01,193,-489.074,-296.441,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600985,1,0,0,N,N,IXP-APO01,193,-424.156,-298.67,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600997,1,0,0,N,N,IXP-APO01,193,85.0801,-299.113,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601013,1,0,0,N,N,IXP-APO01,193,80.8438,-318.789,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601024,1,0,0,N,N,IXP-APO01,193,-347.174,-287.49,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601133,1,0,0,N,N,IXP-APO01,193,46.4477,-302.591,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601224,1,0,0,N,N,IXP-APO01,193,-71.8098,-347.078,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600587,1,1,0,N,N,IXP-APO01,193,35.1068,-328.273,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600591,1,1,0,N,N,IXP-APO01,193,0.805928,-349.303,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600593,1,1,0,N,N,IXP-APO01,193,-22.094,-358.718,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600975,1,1,0,N,N,IXP-APO01,193,20.4127,-376.394,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600978,1,1,0,N,N,IXP-APO01,193,-37.2527,-330.879,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600982,1,1,0,N,N,IXP-APO01,193,-8.21141,-323.834,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600994,1,1,0,N,N,IXP-APO01,193,70.5543,-394.092,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601025,1,1,0,N,N,IXP-APO01,193,0.0466872,-324.278,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601134,1,1,0,N,N,IXP-APO01,193,18.5185,-365.76,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601221,1,1,0,N,N,IXP-APO01,193,14.819,-311.33,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600584,1,2,0,N,N,IXP-APO01,193,-54.1297,-332.307,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600588,1,2,0,N,N,IXP-APO01,193,55.4057,-352.111,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600979,1,2,0,N,N,IXP-APO01,193,42.3469,-330.337,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600983,1,2,0,N,N,IXP-APO01,193,17.5276,-307.707,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600995,1,2,0,N,N,IXP-APO01,193,-71.496,-332.215,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601022,1,2,0,N,N,IXP-APO01,193,24.9688,-344.137,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601097,1,2,0,N,N,IXP-APO01,193,-58.6476,-351.301,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601143,1,2,0,N,N,IXP-APO01,193,39.7566,-346.325,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601222,1,2,0,N,N,IXP-APO01,193,57.708,-350.057,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601260,1,2,0,N,N,IXP-APO01,193,-33.6835,-336.293,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600585,1,3,0,N,N,IXP-APO01,193,24.6696,-290.933,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600589,1,3,0,N,N,IXP-APO01,193,293.164,-325.369,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600976,1,3,0,N,N,IXP-APO01,193,262.168,-267.245,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600980,1,3,0,N,N,IXP-APO01,193,428.486,-287.584,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600992,1,3,0,N,N,IXP-APO01,193,2.08401,-285.52,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601023,1,3,0,N,N,IXP-APO01,193,278.532,-291.175,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601094,1,3,0,N,N,IXP-APO01,193,147.645,-271.008,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601144,1,3,0,N,N,IXP-APO01,193,315.846,-284.822,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601219,1,3,0,N,N,IXP-APO01,193,322.618,-303.221,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601257,1,3,0,N,N,IXP-APO01,193,67.9788,-261.133,-300.0,300.0,-200.0,200.0,7607F428_DIA005_1_3_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600562,3,0,0,N,N,IXP-APO01,193,-431.125,-273.997,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600570,3,0,0,N,N,IXP-APO01,193,-33.6829,-279.612,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600574,3,0,0,N,N,IXP-APO01,193,-134.787,-290.036,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600576,3,0,0,N,N,IXP-APO01,193,69.1583,-304.549,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600993,3,0,0,N,N,IXP-APO01,193,20.4173,-306.211,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601095,3,0,0,N,N,IXP-APO01,193,-9.78116,-305.649,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601216,3,0,0,N,N,IXP-APO01,193,-157.814,-301.776,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601228,3,0,0,N,N,IXP-APO01,193,-61.1908,-301.089,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601236,3,0,0,N,N,IXP-APO01,193,-97.1496,-292.909,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601240,3,0,0,N,N,IXP-APO01,193,-32.0769,-300.756,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601258,3,0,0,N,N,IXP-APO01,193,-300.043,-301.888,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_0_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600563,3,1,0,N,N,IXP-APO01,193,31.2902,-339.51,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600571,3,1,0,N,N,IXP-APO01,193,3.71766,-350.566,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600572,3,1,0,N,N,IXP-APO01,193,-55.8863,-312.321,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600990,3,1,0,N,N,IXP-APO01,193,40.2017,-364.523,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601092,3,1,0,N,N,IXP-APO01,193,26.4015,-319.428,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601213,3,1,0,N,N,IXP-APO01,193,29.5708,-322.236,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601225,3,1,0,N,N,IXP-APO01,193,-12.4136,-343.242,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601233,3,1,0,N,N,IXP-APO01,193,30.0856,-329.574,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601237,3,1,0,N,N,IXP-APO01,193,12.4528,-307.691,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556601255,3,1,0,N,N,IXP-APO01,193,-8.50052,-310.029,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_1_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600560,3,2,0,N,N,IXP-APO01,193,34.6467,-355.675,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600568,3,2,0,N,N,IXP-APO01,193,-21.7076,-331.488,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600575,3,2,0,N,N,IXP-APO01,193,61.0711,-285.738,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600577,3,2,0,N,N,IXP-APO01,193,-11.5427,-270.16,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600594,3,2,0,N,N,IXP-APO01,193,-57.443,-332.303,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_2_0
7607F428,,ICXXCP,2090,7607F428,4992,N,Y,,DIA005,A15,76RD556600991,3,2,0,N,N,IXP-APO01,193,-79.8862,-349.926,-300.0,300.0,-200.0,200.0,7607F428_DIA005_3_2_0
