facility,lot,operation,test_end_date,tester_id,program_name,prodgroup3,visual_id,tray_or_carrier_id,ws_loss_code,entity,bond_station,carrier_x,carrier_y,lane_number,subplaneanglex,subplaneangley,Entity_BS_X_Y
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300046,1,,DIA001,4,2,0,2,18.083,-70.0047,DIA001_4_2_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300047,4,,DIA001,4,4,1,2,-103.451,5.75443,DIA001_4_4_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300048,3,,DIA001,3,4,0,1,-67.7531,-175.807,DIA001_3_4_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300049,1,,DIA001,4,0,0,2,128.197,-41.7562,DIA001_4_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300050,4,,DIA001,4,3,1,2,-6.49825,136.187,DIA001_4_3_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300051,3,,DIA001,3,3,1,1,-36.2432,24.535,DIA001_3_3_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300052,1,,DIA001,4,0,2,2,186.283,203.822,DIA001_4_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300053,4,,DIA001,4,6,1,2,13.2018,32.5284,DIA001_4_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300055,4,,DIA001,4,5,1,2,-24.4216,1.00104,DIA001_4_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300056,5,,DIA001,1,4,2,1,-41.3496,169.359,DIA001_1_4_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300057,3,,DIA001,3,4,1,1,-71.5452,-14.1297,DIA001_3_4_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300058,5,,DIA001,1,5,2,1,52.6182,144.647,DIA001_1_5_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300059,5,,DIA001,1,5,0,1,65.0702,-350.347,DIA001_1_5_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300060,3,,DIA001,3,5,1,1,-5.48221,-5.48764,DIA001_3_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300061,5,,DIA001,1,6,0,1,-115.881,-300.72,DIA001_1_6_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300062,5,,DIA001,1,1,2,1,-33.5998,200.023,DIA001_1_1_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300063,3,,DIA001,3,4,2,1,-71.9635,139.655,DIA001_3_4_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300064,5,,DIA001,1,4,0,1,-72.8118,-259.102,DIA001_1_4_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300065,5,,DIA001,1,2,0,1,23.8532,-154.995,DIA001_1_2_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300066,3,,DIA001,3,5,2,1,120.718,-20.6147,DIA001_3_5_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300067,5,,DIA001,1,3,2,1,2.53595,212.649,DIA001_1_3_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300068,5,,DIA001,1,2,2,1,73.725,65.5219,DIA001_1_2_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300069,3,,DIA001,3,5,0,1,89.0423,-202.382,DIA001_3_5_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300070,5,,DIA001,1,3,0,1,40.0299,-304.051,DIA001_1_3_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300071,1,,DIA001,4,5,2,2,77.6862,301.247,DIA001_4_5_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300072,7,,DIA001,3,6,1,1,208.045,-66.6344,DIA001_3_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300073,1,,DIA001,4,5,1,2,-95.8815,72.2332,DIA001_4_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300074,1,,DIA001,4,0,1,2,78.7934,92.8708,DIA001_4_0_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300075,5,,DIA001,1,0,2,1,170.255,124.458,DIA001_1_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300076,3,,DIA001,3,2,2,1,69.1359,149.867,DIA001_3_2_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300077,1,,DIA001,4,3,2,2,61.7848,232.959,DIA001_4_3_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300078,5,,DIA001,1,0,0,1,-20.5042,-255.648,DIA001_1_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300079,1,,DIA001,4,6,0,2,-116.147,-162.941,DIA001_4_6_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300080,1,,DIA001,4,3,0,2,-12.5144,-123.263,DIA001_4_3_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300081,5,,DIA001,1,1,0,1,-85.8044,-194.759,DIA001_1_1_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300082,3,,DIA001,3,1,1,1,67.6528,58.0234,DIA001_3_1_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300083,1,,DIA001,4,6,2,2,-154.708,174.745,DIA001_4_6_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300084,7,,DIA001,3,0,1,1,-81.907,-24.5298,DIA001_3_0_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300085,1,,DIA001,4,6,1,2,-19.0718,16.9765,DIA001_4_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300086,3,,DIA001,3,0,2,1,87.1612,153.347,DIA001_3_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300087,7,,DIA001,3,5,1,1,16.5098,-84.3538,DIA001_3_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300088,3,,DIA001,3,0,0,1,72.8774,-7.18352,DIA001_3_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300089,3,,DIA001,3,6,0,1,9.28421,-226.484,DIA001_3_6_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300090,7,,DIA001,3,1,1,1,-8.46023,70.8359,DIA001_3_1_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300091,3,,DIA001,3,0,1,1,112.512,17.0768,DIA001_3_0_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300092,2,,DIA001,3,5,2,1,92.8887,45.2898,DIA001_3_5_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300093,7,,DIA001,3,4,1,1,-59.2302,-81.4964,DIA001_3_4_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300094,3,,DIA001,3,6,1,1,103.436,-180.501,DIA001_3_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300095,2,,DIA001,3,0,0,1,36.7463,-113.408,DIA001_3_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300096,7,,DIA001,3,2,1,1,41.6807,-57.8782,DIA001_3_2_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300097,3,,DIA001,3,6,2,1,7.14959,-16.6413,DIA001_3_6_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300098,2,,DIA001,3,5,0,1,59.7004,-218.064,DIA001_3_5_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300099,7,,DIA001,3,3,1,1,29.9384,83.988,DIA001_3_3_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300100,2,,DIA001,3,5,1,1,-81.6621,-38.305,DIA001_3_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300101,10,,DIA001,3,2,2,1,71.1978,-94.74,DIA001_3_2_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300102,11,,DIA001,4,3,2,2,67.7445,218.926,DIA001_4_3_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300103,10,,DIA001,3,3,2,1,-40.2275,-61.0456,DIA001_3_3_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300104,10,,DIA001,3,3,0,1,-7.94294,-121.57,DIA001_3_3_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300105,11,,DIA001,4,2,0,2,1.42977,-163.481,DIA001_4_2_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300106,10,,DIA001,3,4,0,1,-52.2059,-150.63,DIA001_3_4_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300107,11,,DIA001,4,6,1,2,-15.8843,14.4323,DIA001_4_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300108,11,,DIA001,4,0,2,2,84.7546,161.77,DIA001_4_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300109,10,,DIA001,3,2,0,1,28.1643,-13.989,DIA001_3_2_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300110,10,,DIA001,3,0,0,1,-27.6214,-57.2644,DIA001_3_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300111,11,,DIA001,4,1,0,2,-58.2932,-100.405,DIA001_4_1_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300112,10,,DIA001,3,1,2,1,-19.1716,-5.84468,DIA001_3_1_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300113,10,,DIA001,3,0,2,1,37.61,51.4123,DIA001_3_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300114,11,,DIA001,4,3,0,2,-2.51561,-88.9089,DIA001_4_3_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300115,10,,DIA001,3,1,0,1,-77.6233,-93.0422,DIA001_3_1_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300116,11,,DIA001,4,2,1,2,32.9971,102.181,DIA001_4_2_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300117,11,,DIA001,4,4,2,2,-76.4375,138.082,DIA001_4_4_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300118,11,,DIA001,4,1,1,2,54.9533,145.665,DIA001_4_1_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300119,11,,DIA001,4,5,2,2,94.2472,275.952,DIA001_4_5_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300120,11,,DIA001,4,0,0,2,73.8011,15.786,DIA001_4_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300121,11,,DIA001,4,6,0,2,-55.3267,-78.7301,DIA001_4_6_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300122,11,,DIA001,4,3,1,2,-51.57,112.336,DIA001_4_3_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300123,11,,DIA001,4,4,0,2,-34.9226,5.6455,DIA001_4_4_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300124,11,,DIA001,4,4,1,2,-70.3709,27.6087,DIA001_4_4_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300125,11,,DIA001,4,5,0,2,99.6279,-123.111,DIA001_4_5_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300126,11,,DIA001,4,1,2,2,-14.1225,276.227,DIA001_4_1_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300127,11,,DIA001,4,5,1,2,-3.55408,138.094,DIA001_4_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300128,11,,DIA001,4,6,2,2,-9.66449,138.454,DIA001_4_6_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300129,11,,DIA001,4,2,2,2,85.2367,163.091,DIA001_4_2_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300130,11,,DIA001,4,0,1,2,18.4231,103.624,DIA001_4_0_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300131,6,,DIA001,2,1,1,2,74.9488,154.097,DIA001_2_1_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300132,9,,DIA001,2,3,2,2,52.5226,253.508,DIA001_2_3_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300133,6,,DIA001,2,3,1,2,16.8829,100.977,DIA001_2_3_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300134,6,,DIA001,2,0,1,2,-2.83902,109.66,DIA001_2_0_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300135,9,,DIA001,2,4,2,2,-29.4405,135.361,DIA001_2_4_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300136,6,,DIA001,2,2,1,2,51.6884,97.7322,DIA001_2_2_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300137,6,,DIA001,2,4,2,2,-20.4088,117.951,DIA001_2_4_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300138,9,,DIA001,2,3,0,2,-31.0288,-51.3449,DIA001_2_3_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300139,6,,DIA001,2,6,0,2,-15.4085,-123.72,DIA001_2_6_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300140,6,,DIA001,2,4,0,2,-11.8147,29.8631,DIA001_2_4_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300141,9,,DIA001,2,4,0,2,-27.4542,-89.5707,DIA001_2_4_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300142,6,,DIA001,2,6,2,2,-111.216,148.179,DIA001_2_6_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300143,6,,DIA001,2,5,2,2,16.6682,288.41,DIA001_2_5_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300144,9,,DIA001,2,0,2,2,133.945,157.913,DIA001_2_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300145,6,,DIA001,2,5,0,2,34.0433,-66.9955,DIA001_2_5_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300146,6,,DIA001,2,2,2,2,62.4831,151.149,DIA001_2_2_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300147,9,,DIA001,2,2,0,2,-2.86982,-25.4764,DIA001_2_2_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300148,6,,DIA001,2,3,2,2,50.5547,226.171,DIA001_2_3_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300149,6,,DIA001,2,2,0,2,40.1685,10.1929,DIA001_2_2_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300150,9,,DIA001,2,0,0,2,52.3996,43.792,DIA001_2_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300151,6,,DIA001,2,3,0,2,22.0997,-95.634,DIA001_2_3_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300152,8,,DIA001,4,6,1,2,14.1432,-16.8349,DIA001_4_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300153,9,,DIA001,2,2,2,2,57.6671,167.872,DIA001_2_2_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300154,6,,DIA001,2,1,0,2,-51.102,17.589,DIA001_2_1_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300155,8,,DIA001,4,5,1,2,-69.1482,84.5928,DIA001_4_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300156,9,,DIA001,2,1,2,2,-14.4881,90.0156,DIA001_2_1_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300157,6,,DIA001,2,1,2,2,-26.9957,195.798,DIA001_2_1_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300158,6,,DIA001,2,0,2,2,93.1347,178.881,DIA001_2_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300159,9,,DIA001,2,1,0,2,33.7967,-5.30758,DIA001_2_1_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300160,6,,DIA001,2,0,0,2,19.6421,-33.2237,DIA001_2_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300161,4,,DIA001,4,2,2,2,95.4095,62.9532,DIA001_4_2_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300162,10,,DIA001,3,1,1,1,16.3679,21.0152,DIA001_3_1_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300163,4,,DIA001,4,3,2,2,63.0285,147.18,DIA001_4_3_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300164,4,,DIA001,4,1,0,2,-122.297,-41.1755,DIA001_4_1_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300165,10,,DIA001,3,3,1,1,-33.0618,-57.4546,DIA001_3_3_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300166,4,,DIA001,4,2,0,2,23.7718,53.5666,DIA001_4_2_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300167,6,,DIA001,2,5,1,2,-95.6222,45.3316,DIA001_2_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300168,10,,DIA001,3,2,1,1,22.5154,-68.0819,DIA001_3_2_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300169,4,,DIA001,4,0,0,2,18.5434,24.2322,DIA001_4_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300170,6,,DIA001,2,4,1,2,-28.9038,61.6023,DIA001_2_4_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300171,10,,DIA001,3,4,1,1,-57.9876,-13.6781,DIA001_3_4_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300172,4,,DIA001,4,1,2,2,-97.9941,206.833,DIA001_4_1_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300173,4,,DIA001,4,0,2,2,85.5263,167.066,DIA001_4_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300174,10,,DIA001,3,4,2,1,-17.518,-98.8781,DIA001_3_4_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300175,6,,DIA001,2,6,1,2,41.4207,14.9001,DIA001_2_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300176,7,,DIA001,3,2,2,1,70.6796,-118.1,DIA001_3_2_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300177,10,,DIA001,3,0,1,1,-152.984,-23.4149,DIA001_3_0_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300178,7,,DIA001,3,3,2,1,40.214,-9.50444,DIA001_3_3_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300179,7,,DIA001,3,2,0,1,21.0137,18.5158,DIA001_3_2_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300180,10,,DIA001,3,5,0,1,39.2275,-156.429,DIA001_3_5_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300181,7,,DIA001,3,3,0,1,17.6479,-186.982,DIA001_3_3_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300182,10,,DIA001,3,5,1,1,-36.4809,-93.8587,DIA001_3_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300183,10,,DIA001,3,6,2,1,-68.6076,35.5551,DIA001_3_6_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300184,7,,DIA001,3,1,0,1,-101.93,-142.478,DIA001_3_1_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300185,10,,DIA001,3,6,1,1,37.5699,-79.1909,DIA001_3_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300186,10,,DIA001,3,5,2,1,37.5145,-97.235,DIA001_3_5_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300187,7,,DIA001,3,1,2,1,-58.6364,-.0483948,DIA001_3_1_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300188,7,,DIA001,3,0,2,1,155.154,63.1457,DIA001_3_0_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300189,10,,DIA001,3,6,0,1,21.3094,-197.507,DIA001_3_6_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300190,7,,DIA001,3,0,0,1,3.61942,-148.118,DIA001_3_0_0
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300191,5,,DIA001,1,5,1,1,-87.8612,-9.99618,DIA001_1_5_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300192,4,,DIA001,4,0,1,2,-39.2849,75.2436,DIA001_4_0_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300193,1,,DIA001,4,4,2,2,-15.5617,140.26,DIA001_4_4_2
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300194,5,,DIA001,1,6,1,1,4.56133,-81.7764,DIA001_1_6_1
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300195,4,,DIA001,4,2,1,2,13.7383,34.3715,DIA001_4_2_1
